;artist;bbscore;votescore;black;male;song_no;album_no;first_album;career;bbscore_per_year;unique_words;total_words;avg_wordpersong;avg_uniquewordpersong;charlengs;avg_wordlength;r50_unique_words;r50_total_words;profan_words;gang_words;brand_words;profan_percent;gang_percent;brand_percent;bb100;vote100;positive;negative;anger;anticipation;disgust;fear;joy;sadness;surprise;trust;positive_ps;negative_ps;anger_ps;anticipation_ps;disgust_ps;fear_ps;joy_ps;sadness_ps;surprise_ps;trust_ps;positive_percent;negative_percent;anger_percent;anticipation_percent;disgust_percent;fear_percent;joy_percent;sadness_percent;surprise_percent;trust_percent;profan_ps;gang_ps;brand_ps;topic_music;topic_love;topic_life;topic_real;topic_money;topic_street;topic_sex;topic_music_percent;topic_love_percent;topic_life_percent;topic_real_percent;topic_money_percent;topic_street_percent;topic_sex_percent
116;rickross;238.0;;1.0;1;276;15;2006.0;13.0;18.30769230769231;8124;78599;284.7789855072464;176.19924812030075;408080;5.1919235613684664;3125;13135;3844;3102;580;0.0489064746370819;0.03946615096884185;0.0073792287433682375;50.0;0.0;7067;6457;4547;4071;3139;3679;4164;3250;2429;4641;25.60507246376812;23.394927536231886;16.47463768115942;14.75;11.373188405797103;13.329710144927535;15.08695652173913;11.77536231884058;8.80072463768116;16.815217391304348;0.08991208539548849;0.08215117240677362;0.05785060878637133;0.05179455209353809;0.03993689487143602;0.04680721128767541;0.05297777325411265;0.04134912657921856;0.030903701064899043;0.05904655275512411;13.92753623188406;11.23913043478261;2.101449275362319;43;18;38;22;121;17;20;0.15579710144927536;0.06521739130434782;0.13768115942028986;0.07971014492753623;0.4384057971014493;0.06159420289855073;0.07246376811594203
117;rkelly;141.0;;1.0;1;340;20;1993.0;26.0;5.4230769230769225;5969;76281;224.35588235294117;112.9909638554217;376970;4.941859702940443;2295;11863;1313;1211;77;0.017212674191476252;0.015875512906228288;0.0010094256761185617;29.621848739495807;0.0;8355;4634;2532;3855;1575;2298;5882;2089;1899;4078;24.573529411764714;13.629411764705882;7.447058823529412;11.338235294117649;4.632352941176472;6.758823529411764;17.3;6.144117647058824;5.5852941176470585;11.994117647058824;0.10952924057104653;0.060749072508226164;0.03319306249262595;0.05053683092775396;0.0206473433751524;0.030125457191174737;0.07710963411596597;0.027385587498852924;0.024894796869469462;0.05346023256118824;3.861764705882353;3.5617647058823527;0.2264705882352941;18;172;109;17;3;14;7;0.052941176470588235;0.5058823529411764;0.3205882352941177;0.05;0.008823529411764706;0.041176470588235294;0.020588235294117647
118;russ;18.0;;0.0;1;224;13;2011.0;8.0;2.25;5635;45825;204.57589285714286;116.08482142857143;238083;5.195482815057283;2587;10898;1264;901;88;0.02758319694489908;0.01966175668303328;0.0019203491543917073;3.7815126050420167;0.0;3711;3873;2389;2212;1635;1958;2182;2019;1231;2316;16.566964285714285;17.290178571428573;10.665178571428571;9.875;7.299107142857142;8.741071428571429;9.741071428571429;9.013392857142858;5.4955357142857135;10.339285714285714;0.08098199672667758;0.08451718494271686;0.05213311511183852;0.048270594653573376;0.03567921440261866;0.042727768685215495;0.04761593016912166;0.04405891980360065;0.026863066012002185;0.050540098199672666;5.642857142857142;4.022321428571429;0.3928571428571429;40;15;111;32;7;5;15;0.17857142857142858;0.06696428571428571;0.4955357142857143;0.14285714285714285;0.03125;0.022321428571428572;0.06696428571428571
119;sagethegemini;17.0;;1.0;1;49;3;2013.0;6.0;2.833333333333333;1919;10448;213.2244897959184;105.3913043478261;50103;4.795463246554363;1881;10220;381;211;28;0.03646630934150077;0.020195252679938745;0.0026799387442572736;3.571428571428571;0.0;871;922;591;528;454;444;532;415;339;474;17.775510204081638;18.816326530612248;12.06122448979592;10.775510204081634;9.265306122448981;9.06122448979592;10.857142857142858;8.469387755102039;6.918367346938775;9.673469387755102;0.08336523736600306;0.08824655436447168;0.05656584992343033;0.050535987748851464;0.04345329249617152;0.04249617151607963;0.050918836140888206;0.03972052067381317;0.032446401225114864;0.04536753445635528;7.775510204081633;4.306122448979592;0.5714285714285714;0;15;8;7;10;1;10;0.0;0.30612244897959184;0.16326530612244897;0.14285714285714285;0.20408163265306123;0.02040816326530612;0.20408163265306123
120;schoolboyq;59.0;;1.0;1;86;6;2011.0;8.0;7.375;4793;25839;300.45348837209303;185.94117647058826;132236;5.117690313092612;3190;13262;1633;1069;57;0.06319904021053446;0.041371570107202285;0.0022059677232091025;12.394957983193278;0.0;1941;2507;1540;1036;1106;1153;1048;970;680;1215;22.569767441860467;29.15116279069768;17.906976744186046;12.046511627906975;12.86046511627907;13.406976744186045;12.186046511627907;11.27906976744186;7.906976744186046;14.127906976744184;0.07511900615348892;0.09702387863307403;0.059599829714772234;0.0400944308990286;0.04280351406788188;0.04462246990982623;0.040558845156546314;0.03754015248268122;0.026316807926003327;0.047021943573667714;18.988372093023255;12.430232558139535;0.6627906976744186;7;9;15;4;7;30;16;0.08139534883720931;0.10465116279069768;0.1744186046511628;0.046511627906976744;0.08139534883720931;0.3488372093023256;0.18604651162790697
121;seanpaul;33.0;;1.0;1;170;7;2000.0;19.0;1.7368421052631582;3933;50106;294.74117647058824;106.19526627218934;218827;4.3672813635093615;2105;15422;128;767;16;0.002554584281323594;0.015307547998243725;0.00031932303516544927;6.932773109243697;0.0;3436;3116;1788;1877;1075;1753;2156;1479;1000;1692;20.211764705882352;18.32941176470588;10.51764705882353;11.041176470588235;6.3235294117647065;10.311764705882354;12.682352941176472;8.7;5.882352941176472;9.952941176470588;0.06857462180178023;0.06218816109847125;0.03568434917973895;0.03746058356284677;0.021454516425178618;0.03498583004031453;0.043028778988544285;0.02951742306310622;0.019957689697840574;0.033768410968746256;0.7529411764705882;4.511764705882354;0.09411764705882353;2;156;9;2;2;0;1;0.011764705882352941;0.9176470588235294;0.052941176470588235;0.011764705882352941;0.011764705882352941;0.0;0.0058823529411764705
122;shawtylo;23.0;;1.0;1;117;14;2007.0;12.0;1.9166666666666667;2730;24592;210.18803418803418;103.76744186046513;118929;4.836084905660377;1764;10611;973;894;58;0.03956571242680546;0.03635328562134027;0.0023584905660377358;4.831932773109244;0.0;2170;1999;1612;1191;1035;936;1346;705;827;1557;18.54700854700855;17.085470085470085;13.777777777777779;10.179487179487179;8.846153846153848;8.0;11.504273504273506;6.0256410256410255;7.068376068376068;13.307692307692307;0.08824007807417046;0.08128659726740403;0.06554977228366947;0.04843038386467144;0.042086857514638906;0.03806115810019518;0.05473324658425504;0.028667859466493167;0.0336288223812622;0.06331327260897852;8.316239316239317;7.641025641025642;0.4957264957264957;5;10;17;17;42;16;11;0.042735042735042736;0.08547008547008547;0.1452991452991453;0.1452991452991453;0.358974358974359;0.13675213675213677;0.09401709401709402
123;silento;42.0;;1.0;1;5;1;2018.0;1.0;42.0;259;1019;203.8;65.4;4565;4.479882237487733;259;1019;0;59;1;0.0;0.05789990186457311;0.0009813542688910696;8.823529411764708;0.0;94;92;49;117;7;96;64;16;68;48;18.8;18.4;9.8;23.4;1.4;19.2;12.8;3.2;13.6;9.6;0.09224730127576054;0.0902845927379784;0.04808635917566242;0.11481844946025516;0.006869479882237488;0.09421000981354268;0.06280667320902845;0.015701668302257114;0.06673209028459272;0.047105004906771344;0.0;11.8;0.2;0;4;0;1;0;0;0;0.0;0.8;0.0;0.2;0.0;0.0;0.0
124;snoopdogg;106.0;44.0;1.0;1;427;25;1993.0;26.0;4.076923076923077;8530;108750;254.6838407494145;148.64302600472809;546939;5.0293241379310345;2861;13030;4325;3274;173;0.03977011494252874;0.03010574712643678;0.0015908045977011491;22.268907563025213;88.0;8580;9068;5667;4332;3783;4236;4668;3679;2914;4721;20.09367681498829;21.23653395784543;13.271662763466043;10.14519906323185;8.859484777517565;9.920374707259953;10.932084309133488;8.61592505854801;6.824355971896956;11.056206088992974;0.07889655172413793;0.083383908045977;0.052110344827586204;0.039834482758620685;0.03478620689655172;0.038951724137931035;0.04292413793103448;0.03382988505747126;0.026795402298850576;0.04341149425287357;10.128805620608901;7.667447306791567;0.405152224824356;17;48;77;44;9;199;35;0.03981264637002342;0.11241217798594848;0.18032786885245902;0.10304449648711944;0.02107728337236534;0.46604215456674475;0.08196721311475409
125;souljaboytell'em;57.0;;1.0;1;550;60;2007.0;12.0;4.75;6417;134541;244.62;111.16030534351142;662759;4.926074579496213;2114;12524;7480;6994;1159;0.05559643528738451;0.051984153529407384;0.008614474398138856;11.974789915966387;0.0;10982;13219;10541;6344;6059;6567;6182;4179;4693;6362;19.96727272727273;24.03454545454545;19.165454545454548;11.534545454545455;11.016363636363637;11.94;11.24;7.598181818181819;8.532727272727273;11.567272727272725;0.08162567544466;0.09825257728127486;0.0783478642198289;0.047152912495075854;0.04503459911848433;0.048810399803777285;0.045948818575750144;0.031061163511494638;0.034881560267873736;0.04728670070833426;13.6;12.716363636363635;2.1072727272727274;9;26;7;18;423;20;53;0.016363636363636365;0.04727272727272727;0.012727272727272728;0.03272727272727273;0.769090909090909;0.03636363636363636;0.09636363636363636
126;theblackeyedpeas;91.0;;99.0;99;126;7;1998.0;21.0;4.333333333333333;4561;31833;252.64285714285717;121.40476190476193;164702;5.173938994125593;2823;13006;274;697;37;0.008607419972984011;0.021895517230546918;0.0011623158357679138;19.11764705882353;0.0;2876;2132;1185;1279;711;1030;1645;958;702;1337;22.825396825396822;16.92063492063492;9.404761904761905;10.15079365079365;5.642857142857142;8.174603174603174;13.055555555555555;7.603174603174603;5.571428571428571;10.611111111111109;0.09034649577482487;0.06697452329343763;0.03722552068608048;0.040178431187761134;0.022335312411648288;0.03235635975245814;0.0516759337794113;0.030094555963936793;0.022052586938083117;0.0420004397951811;2.1746031746031744;5.5317460317460325;0.2936507936507937;44;45;22;8;0;2;5;0.3492063492063492;0.35714285714285715;0.1746031746031746;0.06349206349206349;0.0;0.015873015873015872;0.03968253968253968
127;thedream;99.0;;1.0;1;157;10;2007.0;12.0;8.25;3288;31119;198.21019108280254;83.38853503184713;149944;4.81840676114271;1711;10701;1125;471;77;0.03615154728622385;0.015135447797165719;0.0024743725698126552;20.798319327731093;0.0;3269;2320;1331;1467;1087;1038;2274;1194;695;1369;20.821656050955415;14.777070063694268;8.477707006369426;9.343949044585989;6.923566878980893;6.611464968152866;14.484076433121018;7.6050955414012735;4.4267515923566885;8.719745222929934;0.1050483627365918;0.07455252418136829;0.04277129727819017;0.0471416176612359;0.034930428355666954;0.03335582762942254;0.07307432758122047;0.03836884218644558;0.022333622545711626;0.04399241620874707;7.165605095541402;3.0;0.4904458598726114;7;81;35;16;8;2;8;0.044585987261146494;0.5159235668789809;0.2229299363057325;0.10191082802547771;0.050955414012738856;0.012738853503184714;0.050955414012738856
128;thegame;71.0;27.0;1.0;1;412;23;2004.0;15.0;4.733333333333333;9992;122950;298.42233009708735;191.7196029776675;632503;5.144392029280195;3792;14812;6514;4802;513;0.052980886539243585;0.03905652704351362;0.0041724278161854415;14.915966386554622;54.0;8217;11147;6960;4601;4899;5949;4075;4885;2975;4897;19.944174757281555;27.055825242718445;16.89320388349515;11.167475728155338;11.890776699029127;14.439320388349516;9.890776699029127;11.856796116504855;7.2208737864077674;11.885922330097088;0.06683204554697031;0.09066287108580724;0.0566083773891826;0.0374217161447743;0.039845465636437566;0.04838552257015047;0.033143554290361935;0.03973159821065474;0.024196827978853197;0.039829198861325736;15.810679611650484;11.655339805825243;1.2451456310679612;33;23;46;27;37;207;39;0.08009708737864078;0.055825242718446605;0.11165048543689321;0.06553398058252427;0.08980582524271845;0.5024271844660194;0.09466019417475728
129;thenotoriousbig;27.0;49.0;1.0;1;97;5;1994.0;25.0;1.08;5160;31752;327.340206185567;210.6741573033708;164777;5.189499874023683;3423;15183;1651;1129;98;0.05199672461577223;0.035556815318720084;0.00308641975308642;5.6722689075630255;98.0;2168;3260;1959;1179;1460;1631;1124;1406;828;1263;22.35051546391752;33.608247422680414;20.195876288659797;12.154639175257733;15.051546391752574;16.814432989690722;11.587628865979381;14.494845360824742;8.536082474226804;13.020618556701029;0.06827916351725875;0.10267069790879314;0.06169690098261527;0.03713151927437642;0.04598135550516503;0.0513668430335097;0.03539934492315445;0.04428067523305618;0.02607709750566893;0.03977702191987906;17.020618556701027;11.639175257731958;1.0103092783505154;11;6;4;2;1;70;6;0.1134020618556701;0.061855670103092786;0.041237113402061855;0.020618556701030927;0.010309278350515464;0.7216494845360825;0.061855670103092786
130;three6mafia;23.0;;1.0;1;174;12;1995.0;24.0;0.9583333333333334;5738;50181;288.3965517241378;187.71098265895958;254862;5.0788545465415185;3099;14136;2968;1925;74;0.05914589187142544;0.03836113269962735;0.0014746617245571033;4.831932773109244;0.0;2949;6114;3145;1546;2548;3054;1247;2308;1414;1733;16.948275862068964;35.13793103448276;18.07471264367816;8.885057471264368;14.64367816091954;17.551724137931036;7.166666666666668;13.264367816091953;8.126436781609195;9.959770114942527;0.05876726250971484;0.121838943026245;0.06267312329367689;0.030808473326557863;0.05077619019150675;0.0608596879296945;0.024850042844901457;0.04599350351726749;0.02817799565572627;0.034534983360235944;17.057471264367813;11.063218390804598;0.4252873563218391;1;3;2;12;0;130;26;0.005747126436781609;0.017241379310344827;0.011494252873563218;0.06896551724137931;0.0;0.7471264367816092;0.14942528735632185
131;ti;275.0;10.0;1.0;1;266;14;2001.0;18.0;15.277777777777779;7771;85332;320.796992481203;192.0651340996169;428245;5.0185745089767035;3164;15507;4026;2304;239;0.04718042469413585;0.0270004218815919;0.002800825012890827;57.77310924369748;20.0;6851;7499;4603;3427;3182;3586;2941;3102;1975;3728;25.75563909774436;28.191729323308266;17.304511278195488;12.88345864661654;11.962406015037596;13.481203007518795;11.056390977443607;11.661654135338345;7.424812030075188;14.015037593984964;0.08028641072516758;0.08788027937936531;0.05394224909764215;0.040160783762246285;0.03728964515070548;0.042024094126470735;0.034465382271598;0.03635213050203909;0.023144892888951392;0.04368818262785356;15.135338345864664;8.661654135338345;0.8984962406015038;20;21;55;61;34;53;25;0.07518796992481203;0.07894736842105263;0.20676691729323307;0.22932330827067668;0.12781954887218044;0.19924812030075187;0.09398496240601503
132;timbaland;19.0;;1.0;1;71;4;1998.0;21.0;0.9047619047619048;2897;16830;237.04225352112675;116.6760563380282;80564;4.786928104575163;2329;11142;351;416;54;0.02085561497326203;0.024717765894236483;0.0032085561497326204;3.9915966386554618;0.0;1341;1312;733;641;534;577;879;602;497;671;18.88732394366197;18.47887323943662;10.32394366197183;9.028169014084508;7.521126760563379;8.126760563380282;12.380281690140846;8.47887323943662;7.0;9.450704225352114;0.07967914438502674;0.07795603089720737;0.043553178847296495;0.038086749851455735;0.031729055258467025;0.03428401663695781;0.052228163992869885;0.03576945929887106;0.02953060011883541;0.03986928104575163;4.943661971830986;5.859154929577465;0.7605633802816901;3;33;14;6;1;15;2;0.04225352112676056;0.4647887323943662;0.19718309859154928;0.08450704225352113;0.014084507042253521;0.2112676056338028;0.028169014084507043
133;torylanez;38.0;;1.0;1;262;22;2009.0;10.0;3.8;6315;63570;242.63358778625957;128.80916030534348;311998;4.907943998741545;2361;12139;3421;1376;200;0.05381469246499921;0.02164543023438729;0.0031461381154632693;7.9831932773109235;0.0;5058;5043;3323;2476;2305;2003;3085;2081;1341;2577;19.305343511450378;19.248091603053435;12.683206106870227;9.450381679389313;8.797709923664122;7.6450381679389325;11.774809160305345;7.942748091603052;5.118320610687023;9.835877862595419;0.07956583294006607;0.07932987258140632;0.05227308478842221;0.03894918986943527;0.03625924178071417;0.03150857322636464;0.04852918043102092;0.03273556709139532;0.021094856064181215;0.04053798961774422;13.057251908396944;5.251908396946566;0.7633587786259542;17;67;59;30;41;7;46;0.0648854961832061;0.25572519083969464;0.22519083969465647;0.11450381679389313;0.15648854961832062;0.026717557251908396;0.17557251908396945
134;tpain;162.0;;1.0;1;218;12;2005.0;14.0;11.571428571428573;4753;48020;220.27522935779817;103.29816513761469;234387;4.881028738025822;2049;10736;1991;962;123;0.0414618908788005;0.02003331945022907;0.00256143273635985;34.033613445378144;0.0;3463;4045;2619;1770;1907;1772;2131;1796;1069;1845;15.885321100917432;18.555045871559628;12.013761467889907;8.119266055045872;8.747706422018348;8.128440366972477;9.775229357798166;8.238532110091743;4.903669724770642;8.463302752293577;0.07211578508954603;0.08423573511037068;0.05453977509371096;0.03685964181591004;0.039712619741774265;0.036901291128696376;0.04437734277384423;0.03740108288213245;0.02226155768429821;0.03842149104539775;9.133027522935778;4.412844036697249;0.5642201834862385;13;100;34;16;8;5;43;0.05963302752293578;0.45871559633027525;0.1559633027522936;0.07339449541284404;0.03669724770642202;0.022935779816513763;0.19724770642201836
135;travisscott;122.0;17.0;1.0;1;118;7;2013.0;6.0;20.33333333333333;4202;27580;233.72881355932202;121.89830508474577;135200;4.9021029731689625;2596;11633;988;621;81;0.03582306018854242;0.02251631617113851;0.002936910804931109;25.63025210084033;34.0;1942;2252;1418;1100;933;1103;1072;901;837;1331;16.45762711864407;19.084745762711865;12.016949152542374;9.322033898305083;7.90677966101695;9.347457627118645;9.084745762711863;7.635593220338983;7.09322033898305;11.279661016949152;0.07041334300217549;0.08165337200870196;0.0514140681653372;0.03988397389412618;0.03382886149383611;0.03999274836838289;0.03886874546773024;0.032668600435097894;0.03034807831762146;0.04825960841189268;8.372881355932204;5.2627118644067785;0.6864406779661016;3;16;19;17;43;6;20;0.025423728813559324;0.13559322033898305;0.16101694915254236;0.1440677966101695;0.3644067796610169;0.05084745762711865;0.1694915254237288
136;treysongz;275.0;;1.0;1;474;27;2005.0;14.0;19.642857142857142;6111;101142;213.37974683544303;101.28162291169451;492990;4.874236222340867;1918;10095;2402;1648;121;0.023748788831543768;0.01629392339483103;0.0011963378220719385;57.77310924369748;0.0;9501;7165;4166;4641;2835;3007;6431;3236;2655;4405;20.04430379746836;15.11603375527426;8.789029535864978;9.791139240506329;5.981012658227848;6.343881856540085;13.567510548523204;6.827004219409282;5.60126582278481;9.29324894514768;0.0939372367562437;0.07084099582764826;0.041189614601253685;0.045885982084593935;0.02802989855846236;0.029730477941903463;0.06358387217970772;0.031994621423345394;0.02625022245951237;0.043552628977081724;5.067510548523208;3.476793248945148;0.2552742616033755;25;254;106;45;14;9;30;0.052742616033755275;0.5358649789029536;0.22362869198312235;0.0949367088607595;0.029535864978902954;0.0189873417721519;0.06329113924050633
137;twayne;30.0;;1.0;1;54;3;2015.0;4.0;7.5;1829;9446;174.9259259259259;93.16981132075472;47770;5.057167054838026;1748;8652;305;264;57;0.0322887994918484;0.027948337920813044;0.0060343002329028145;6.302521008403361;0.0;690;830;585;303;283;430;318;430;188;420;12.777777777777779;15.370370370370368;10.833333333333336;5.611111111111112;5.2407407407407405;7.962962962962963;5.888888888888888;7.962962962962963;3.4814814814814814;7.777777777777778;0.07304679229303407;0.08786788058437434;0.0619309760745289;0.03207706965911497;0.02995977133178065;0.04552191403768791;0.033665043404615715;0.04552191403768791;0.019902604276942626;0.04446326487402075;5.648148148148147;4.888888888888889;1.0555555555555556;3;8;3;6;18;0;16;0.05555555555555555;0.14814814814814814;0.05555555555555555;0.1111111111111111;0.3333333333333333;0.0;0.2962962962962963
138;tydollaign;35.0;;1.0;1;139;8;2012.0;7.0;5.0;3370;27774;199.8129496402877;95.43065693430657;135329;4.8725066609058825;1721;9096;1816;755;99;0.06538489234535896;0.02718369698278966;0.0035644847699287103;7.352941176470589;0.0;2291;2363;1746;1086;1218;1194;1280;1121;708;1289;16.482014388489212;17.0;12.561151079136689;7.81294964028777;8.762589928057555;8.589928057553957;9.20863309352518;8.06474820143885;5.093525179856115;9.273381294964027;0.08248721826168359;0.08507957082163174;0.06286454957874271;0.03910131777921797;0.043853964139122924;0.0429898466191402;0.04608626773241161;0.0403614891625261;0.02549146683949017;0.04641031180240512;13.06474820143885;5.431654676258993;0.7122302158273381;3;45;22;11;16;5;61;0.02158273381294964;0.3237410071942446;0.15827338129496402;0.07913669064748201;0.11510791366906475;0.03597122302158273;0.43884892086330934
139;tyga;85.0;;1.0;1;298;19;2008.0;11.0;7.727272727272727;7423;73776;247.57046979865768;136.34459459459458;370891;5.027258186944263;2839;11668;4525;1861;408;0.0613343092604641;0.025225005421817392;0.005530253741054001;17.857142857142858;0.0;6486;7289;4963;3502;3598;3911;3899;3613;2269;3667;21.765100671140942;24.45973154362416;16.654362416107382;11.751677852348996;12.073825503355705;13.124161073825505;13.083892617449665;12.124161073825505;7.6140939597315445;12.305369127516778;0.08791476903057906;0.09879906744740836;0.06727119930600738;0.04746801127738018;0.048769247451745816;0.05301181956191715;0.05284916504012145;0.048972565603990464;0.030755259162871394;0.04970451095207114;15.184563758389261;6.244966442953019;1.3691275167785235;33;61;43;38;46;10;86;0.11073825503355705;0.20469798657718122;0.14429530201342283;0.12751677852348994;0.15436241610738255;0.03355704697986577;0.28859060402684567
140;tyrese;41.0;;1.0;1;103;6;1998.0;21.0;1.9523809523809523;2576;20471;198.74757281553397;92.5242718446602;100280;4.898637096380245;1541;8988;315;199;19;0.015387621513360362;0.009721068829075277;0.0009281422500122123;8.61344537815126;0.0;2308;1378;718;957;548;633;1695;704;512;1001;22.40776699029126;13.378640776699031;6.9708737864077674;9.29126213592233;5.320388349514563;6.1456310679611645;16.45631067961165;6.834951456310678;4.970873786407767;9.718446601941748;0.11274485858043085;0.06731473792193836;0.035074007132040445;0.04674905964535196;0.026769576474036442;0.030921791803038445;0.08280005861951052;0.03439011284255777;0.02501099115822383;0.048898441698011816;3.058252427184466;1.9320388349514563;0.18446601941747573;1;45;42;8;0;6;1;0.009708737864077669;0.4368932038834951;0.4077669902912621;0.07766990291262135;0.0;0.05825242718446602;0.009708737864077669
141;unk;26.0;;1.0;1;27;2;2006.0;13.0;2.0;1624;7259;268.85185185185185;132.85185185185185;33177;4.570464251274281;1624;7259;177;151;13;0.024383523901363825;0.02080176332828213;0.001790880286540846;5.46218487394958;0.0;501;403;219;258;137;174;202;109;120;274;18.555555555555557;14.925925925925926;8.11111111111111;9.555555555555557;5.074074074074074;6.4444444444444455;7.481481481481483;4.037037037037037;4.4444444444444455;10.148148148148149;0.06901777104284337;0.05551728888276622;0.030169444827111168;0.03554208568673371;0.01887312301969968;0.02397024383523901;0.027827524452403912;0.015015842402534785;0.016531202644992422;0.03774624603939936;6.5555555555555545;5.592592592592593;0.4814814814814815;0;14;1;5;1;3;3;0.0;0.5185185185185185;0.037037037037037035;0.18518518518518517;0.037037037037037035;0.1111111111111111;0.1111111111111111
142;usher;249.0;;1.0;1;190;10;1994.0;25.0;9.96;3550;36830;193.84210526315792;88.71808510638296;178710;4.852294325278304;1640;9459;328;470;64;0.008905783328808037;0.012761335867499321;0.0017377138202552267;52.310924369747895;0.0;3825;2271;1273;1951;720;1015;2684;1089;1129;1683;20.13157894736842;11.952631578947368;6.7;10.26842105263158;3.7894736842105265;5.342105263157895;14.126315789473686;5.73157894736842;5.9421052631578934;8.857894736842105;0.10385555253869128;0.06166168884061906;0.03456421395601412;0.052973119739342926;0.0195492804778713;0.02755905511811024;0.07287537333695357;0.029568286722780338;0.030654357860439862;0.045696443117024164;1.7263157894736842;2.473684210526316;0.3368421052631579;1;101;70;10;4;1;3;0.005263157894736842;0.531578947368421;0.3684210526315789;0.05263157894736842;0.021052631578947368;0.005263157894736842;0.015789473684210527
143;wakaflockaflame;45.0;;1.0;1;349;23;2009.0;10.0;4.5;6362;88244;252.84813753581662;127.58842443729904;440535;4.9922374325733205;2285;11696;6370;4294;400;0.07218621096051857;0.0486605321608268;0.0045328860885725936;9.453781512605042;0.0;6430;9265;6638;3383;4031;4880;3577;3881;2674;4179;18.42406876790831;26.547277936962754;19.020057306590253;9.693409742120343;11.550143266475644;13.982808022922635;10.249283667621777;11.120343839541547;7.66189111747851;11.974212034383955;0.07286614387380445;0.10499297402656273;0.0752232446398622;0.03833688409410271;0.04568015955759032;0.05530121028058565;0.04053533384706042;0.0439803272743756;0.030302343502107795;0.04735732741036218;18.25214899713467;12.303724928366762;1.146131805157593;16;41;21;21;161;52;57;0.045845272206303724;0.1174785100286533;0.06017191977077364;0.06017191977077364;0.46131805157593125;0.1489971346704871;0.16332378223495703
144;wale;96.0;;1.0;1;304;17;2007.0;12.0;8.0;8549;78536;258.3421052631579;163.74666666666667;412529;5.252737598044209;3546;14079;2616;1580;282;0.033309565040236334;0.020118162371396558;0.0035907099928695115;20.168067226890766;0.0;7918;6210;3555;3821;2633;3027;4313;2966;2159;4506;26.046052631578952;20.42763157894737;11.69407894736842;12.56907894736842;8.661184210526315;9.957236842105264;14.1875;9.756578947368421;7.101973684210527;14.822368421052632;0.1008200061118468;0.07907201792808394;0.04526586533564225;0.048652847101965976;0.03352602628094122;0.03854283385963125;0.05491749006824896;0.03776611999592543;0.027490577569522258;0.057374961800957525;8.605263157894736;5.197368421052632;0.9276315789473684;121;34;71;23;26;3;27;0.3980263157894737;0.1118421052631579;0.23355263157894737;0.0756578947368421;0.08552631578947369;0.009868421052631578;0.08881578947368421
145;webbie;20.0;;1.0;1;67;7;2005.0;14.0;1.4285714285714286;3232;22354;333.64179104477614;180.044776119403;107469;4.807595955981032;2679;16382;1551;541;40;0.06938355551579135;0.024201485192806658;0.0017893889236825626;4.201680672268908;0.0;1367;2459;1551;855;1211;1248;751;1121;591;894;20.402985074626862;36.701492537313435;23.149253731343283;12.761194029850746;18.074626865671643;18.626865671641788;11.208955223880595;16.73134328358209;8.82089552238806;13.343283582089553;0.06115236646685158;0.11000268408338552;0.06938355551579135;0.038248188243714766;0.054173749664489575;0.05582893441889595;0.03359577704214011;0.05014762458620381;0.02643822134740986;0.03999284244430527;23.149253731343283;8.074626865671641;0.5970149253731343;0;6;10;10;0;15;26;0.0;0.08955223880597014;0.14925373134328357;0.14925373134328357;0.0;0.22388059701492538;0.3880597014925373
146;wizkhalifa;218.0;12.0;1.0;1;431;24;2006.0;13.0;16.76923076923077;6791;93792;217.61484918793502;129.57446808510642;466978;4.9788681337427505;2002;8646;3523;3455;196;0.037561838962811324;0.03683683043329922;0.002089730467417264;45.79831932773109;24.0;7409;7472;5557;4482;3151;3565;4044;2993;2814;4619;17.190255220417633;17.336426914153133;12.893271461716935;10.399071925754061;7.310904872389791;8.271461716937354;9.382830626450117;6.94431554524362;6.529002320185615;10.716937354988401;0.07899394404640055;0.07966564312521324;0.059248123507335375;0.04778659160696008;0.03359561583077448;0.03800963834868645;0.043116683725690885;0.03191103718867281;0.03000255885363357;0.049247270556124184;8.174013921113689;8.016241299303942;0.4547563805104408;7;89;42;248;51;12;48;0.016241299303944315;0.20649651972157773;0.09744779582366589;0.5754060324825986;0.11832946635730858;0.027842227378190254;0.11136890951276102
147;xxxtentacion;77.0;8.0;1.0;1;183;15;2014.0;5.0;15.4;3841;24362;133.12568306010928;68.44632768361582;120847;4.960471225679337;1360;5220;2045;855;56;0.08394220507347508;0.035095640751990814;0.002298661850422789;16.176470588235293;16.0;2002;3298;1914;927;1565;1899;990;1694;613;971;10.939890710382514;18.02185792349727;10.459016393442624;5.0655737704918025;8.551912568306012;10.37704918032787;5.409836065573771;9.256830601092897;3.3497267759562837;5.306010928961749;0.08217716115261472;0.135374763976685;0.07856497824480749;0.038051063131105824;0.06423938921270833;0.07794926524915853;0.040637057712831465;0.06953452097528938;0.02516213775552089;0.039857154585009436;11.174863387978144;4.672131147540983;0.30601092896174864;22;43;62;3;8;5;69;0.12021857923497267;0.23497267759562843;0.33879781420765026;0.01639344262295082;0.04371584699453552;0.0273224043715847;0.3770491803278688
